variation,accuracy,accuracy_female,accuracy_male,auroc,auroc_female,auroc_male,Recall,Precision,F1-score,best_params,best_score
0.50,0.7307692307692307,0.6538461538461539,0.8076923076923077,0.7684911242603549,0.6893491124260355,0.8106508875739645,0.6730769230769231,0.7608695652173914,0.7142857142857143,"{'logistic__C': 0.05, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': False, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7476635514018691
0.50,0.7115384615384616,0.6153846153846154,0.8076923076923077,0.7814349112426036,0.6937869822485206,0.8298816568047337,0.7692307692307693,0.6896551724137931,0.7272727272727273,"{'logistic__C': 0.01, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs'}",0.7383177570093458
0.50,0.7115384615384616,0.6153846153846154,0.8076923076923077,0.7814349112426036,0.6937869822485206,0.8298816568047337,0.7692307692307693,0.6896551724137931,0.7272727272727273,"{'logistic__C': 0.01, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs'}",0.6915887850467289
0.75,0.7403846153846154,0.6538461538461539,0.8269230769230769,0.7892011834319528,0.71301775147929,0.8372781065088757,0.7884615384615384,0.7192982456140351,0.7522935779816514,"{'logistic__C': 1, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7383177570093458
0.75,0.7307692307692307,0.6538461538461539,0.8076923076923077,0.8095414201183431,0.742603550295858,0.8550295857988166,0.6923076923076923,0.75,0.72,"{'logistic__C': 0.01, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7102803738317757
0.75,0.7403846153846154,0.6730769230769231,0.8076923076923077,0.7910502958579881,0.720414201183432,0.8328402366863905,0.7115384615384616,0.7551020408163265,0.7326732673267327,"{'logistic__C': 1, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear'}",0.7289719626168224
0.75,0.7307692307692307,0.6538461538461539,0.8076923076923077,0.8095414201183431,0.742603550295858,0.8550295857988166,0.6923076923076923,0.75,0.72,"{'logistic__C': 0.01, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs'}",0.6915887850467289
0.75,0.7403846153846154,0.6538461538461539,0.8269230769230769,0.7899408284023668,0.7144970414201184,0.8387573964497042,0.7884615384615384,0.7192982456140351,0.7522935779816514,"{'logistic__C': 0.5, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7476635514018691
1.00,0.75,0.6923076923076923,0.8076923076923077,0.8047337278106509,0.735207100591716,0.8476331360946745,0.7307692307692307,0.76,0.7450980392156863,"{'logistic__C': 0.01, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7757009345794392
1.00,0.7115384615384616,0.5961538461538461,0.8269230769230769,0.7840236686390532,0.6908284023668639,0.8387573964497042,0.7692307692307693,0.6896551724137931,0.7272727272727273,"{'logistic__C': 1, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7289719626168224
1.00,0.75,0.6923076923076923,0.8076923076923077,0.779955621301775,0.6819526627218935,0.8357988165680473,0.6923076923076923,0.782608695652174,0.7346938775510204,"{'logistic__C': 0.5, 'logistic__class_weight': None, 'logistic__fit_intercept': False, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7102803738317757
1.00,0.75,0.6923076923076923,0.8076923076923077,0.7888313609467456,0.7041420118343196,0.8328402366863905,0.6923076923076923,0.782608695652174,0.7346938775510204,"{'logistic__C': 0.5, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': False, 'logistic__max_iter': 50, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear'}",0.7383177570093458
1.00,0.7211538461538461,0.6346153846153846,0.8076923076923077,0.8058431952662721,0.7381656804733728,0.8476331360946745,0.8076923076923077,0.6885245901639344,0.7433628318584071,"{'logistic__C': 0.01, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs'}",0.7757009345794392
0.00,0.6538461538461539,0.6923076923076923,0.6153846153846154,0.72448224852071,0.7707100591715976,0.6834319526627219,0.6730769230769231,0.6481481481481481,0.660377358490566,"{'logistic__C': 0.5, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7476635514018691
0.00,0.7019230769230769,0.7307692307692307,0.6730769230769231,0.735576923076923,0.7736686390532544,0.6923076923076923,0.7692307692307693,0.6779661016949152,0.7207207207207207,"{'logistic__C': 0.05, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7289719626168224
0.00,0.6538461538461539,0.6730769230769231,0.6346153846153846,0.7344674556213018,0.7766272189349113,0.6878698224852071,0.6730769230769231,0.6481481481481481,0.660377358490566,"{'logistic__C': 0.05, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.6822429906542056
0.00,0.7115384615384616,0.75,0.6730769230769231,0.7326183431952662,0.779585798816568,0.6849112426035503,0.7884615384615384,0.6833333333333333,0.7321428571428571,"{'logistic__C': 0.1, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs'}",0.6355140186915887
0.00,0.6634615384615384,0.6730769230769231,0.6538461538461539,0.7418639053254437,0.7810650887573966,0.7071005917159764,0.6538461538461539,0.6666666666666666,0.6601941747572816,"{'logistic__C': 0.01, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7009345794392523
0.25,0.7211538461538461,0.7692307692307693,0.6730769230769231,0.738905325443787,0.8091715976331361,0.6745562130177515,0.75,0.7090909090909091,0.7289719626168224,"{'logistic__C': 0.05, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear'}",0.6822429906542056
0.25,0.7115384615384616,0.75,0.6730769230769231,0.7551775147928994,0.8032544378698224,0.7100591715976332,0.7884615384615384,0.6833333333333333,0.7321428571428571,"{'logistic__C': 0.01, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7009345794392523
0.25,0.7211538461538461,0.7692307692307693,0.6730769230769231,0.7566568047337278,0.8032544378698224,0.7144970414201183,0.8461538461538461,0.676923076923077,0.7521367521367521,"{'logistic__C': 0.01, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs'}",0.7102803738317757
0.25,0.6730769230769231,0.7115384615384616,0.6346153846153846,0.7459319526627219,0.8017751479289941,0.6908284023668639,0.6923076923076923,0.6666666666666666,0.6792452830188679,"{'logistic__C': 0.1, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': False, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7476635514018691
0.25,0.7211538461538461,0.7692307692307693,0.6730769230769231,0.7566568047337278,0.8032544378698224,0.7144970414201183,0.8461538461538461,0.676923076923077,0.7521367521367521,"{'logistic__C': 0.01, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs'}",0.7850467289719626
0.50,0.7211538461538461,0.75,0.6923076923076923,0.7474112426035502,0.7914201183431954,0.6967455621301775,0.8269230769230769,0.6825396825396826,0.7478260869565218,"{'logistic__C': 0.01, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs'}",0.8317757009345794
0.50,0.7211538461538461,0.75,0.6923076923076923,0.7474112426035502,0.7914201183431954,0.6967455621301775,0.8269230769230769,0.6825396825396826,0.7478260869565218,"{'logistic__C': 0.01, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs'}",0.7102803738317757
0.50,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.7270710059171597,0.7884615384615385,0.6642011834319527,0.7884615384615384,0.6612903225806451,0.7192982456140351,"{'logistic__C': 0.5, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.719626168224299
0.50,0.6442307692307693,0.6730769230769231,0.6153846153846154,0.7307692307692306,0.7884615384615385,0.665680473372781,0.6346153846153846,0.6470588235294118,0.6407766990291263,"{'logistic__C': 0.5, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': False, 'logistic__max_iter': 50, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear'}",0.6822429906542056
0.50,0.7019230769230769,0.7307692307692307,0.6730769230769231,0.7463017751479291,0.7884615384615384,0.6982248520710059,0.75,0.6842105263157895,0.7155963302752294,"{'logistic__C': 0.01, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7289719626168224
0.75,0.7019230769230769,0.7692307692307693,0.6346153846153846,0.7433431952662722,0.7928994082840236,0.6908284023668639,0.75,0.6842105263157895,0.7155963302752294,"{'logistic__C': 0.05, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.6635514018691588
0.75,0.6826923076923077,0.7115384615384616,0.6538461538461539,0.7570266272189349,0.7869822485207101,0.7233727810650887,0.6923076923076923,0.6792452830188679,0.6857142857142857,"{'logistic__C': 0.01, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7289719626168224
0.75,0.7019230769230769,0.7307692307692307,0.6730769230769231,0.7418639053254438,0.7781065088757396,0.7011834319526626,0.7307692307692307,0.6909090909090909,0.7102803738317757,"{'logistic__C': 0.05, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear'}",0.7757009345794392
0.75,0.6538461538461539,0.6923076923076923,0.6153846153846154,0.7418639053254439,0.7928994082840237,0.6893491124260355,0.6538461538461539,0.6538461538461539,0.6538461538461539,"{'logistic__C': 0.1, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': False, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7289719626168224
0.75,0.6826923076923077,0.7115384615384616,0.6538461538461539,0.7570266272189349,0.7869822485207101,0.7233727810650887,0.6923076923076923,0.6792452830188679,0.6857142857142857,"{'logistic__C': 0.01, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs'}",0.7476635514018691
1.00,0.6923076923076923,0.75,0.6346153846153846,0.7636834319526628,0.8076923076923077,0.7248520710059171,0.7692307692307693,0.6666666666666666,0.7142857142857143,"{'logistic__C': 0.05, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs'}",0.719626168224299
1.00,0.6826923076923077,0.7115384615384616,0.6538461538461539,0.7481508875739644,0.7973372781065089,0.702662721893491,0.6730769230769231,0.6862745098039216,0.6796116504854369,"{'logistic__C': 2, 'logistic__class_weight': None, 'logistic__fit_intercept': False, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7570093457943925
1.00,0.7211538461538461,0.7307692307692307,0.7115384615384616,0.7511094674556212,0.7973372781065088,0.7071005917159764,0.7115384615384616,0.7254901960784313,0.7184466019417476,"{'logistic__C': 0.05, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear'}",0.6822429906542056
1.00,0.6923076923076923,0.75,0.6346153846153846,0.7633136094674556,0.8091715976331362,0.7233727810650887,0.7692307692307693,0.6666666666666666,0.7142857142857143,"{'logistic__C': 0.05, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.8037383177570093
1.00,0.6826923076923077,0.7115384615384616,0.6538461538461539,0.7633136094674556,0.8076923076923077,0.7248520710059171,0.7115384615384616,0.6727272727272727,0.6915887850467289,"{'logistic__C': 0.05, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7289719626168224
0.00,0.6538461538461539,0.7307692307692307,0.5769230769230769,0.6682692307692307,0.7559171597633136,0.5961538461538461,0.7115384615384616,0.6379310344827587,0.6727272727272727,"{'logistic__C': 0.05, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': False, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.6635514018691588
0.00,0.6538461538461539,0.7307692307692307,0.5769230769230769,0.6675295857988166,0.7529585798816568,0.5961538461538461,0.7115384615384616,0.6379310344827587,0.6727272727272727,"{'logistic__C': 0.05, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.6542056074766355
0.00,0.6730769230769231,0.75,0.5961538461538461,0.6642011834319527,0.7795857988165681,0.584319526627219,0.7884615384615384,0.640625,0.7068965517241379,"{'logistic__C': 2, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.719626168224299
0.00,0.6153846153846154,0.6730769230769231,0.5576923076923077,0.665310650887574,0.7248520710059172,0.6168639053254438,0.7307692307692307,0.59375,0.6551724137931034,"{'logistic__C': 0.01, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs'}",0.7570093457943925
0.00,0.6634615384615384,0.75,0.5769230769230769,0.665310650887574,0.7766272189349113,0.584319526627219,0.7692307692307693,0.6349206349206349,0.6956521739130435,"{'logistic__C': 0.5, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7383177570093458
0.25,0.6442307692307693,0.6923076923076923,0.5961538461538461,0.680103550295858,0.7825443786982248,0.606508875739645,0.7884615384615384,0.6119402985074627,0.6890756302521008,"{'logistic__C': 2, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.6822429906542056
0.25,0.6634615384615384,0.7307692307692307,0.5961538461538461,0.669378698224852,0.735207100591716,0.6198224852071006,0.7692307692307693,0.6349206349206349,0.6956521739130435,"{'logistic__C': 0.1, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear'}",0.7009345794392523
0.25,0.6634615384615384,0.7692307692307693,0.5576923076923077,0.6789940828402367,0.7810650887573964,0.606508875739645,0.6923076923076923,0.6545454545454545,0.6728971962616822,"{'logistic__C': 0.5, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': False, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.719626168224299
0.25,0.6538461538461539,0.7307692307692307,0.5769230769230769,0.6775147928994083,0.764792899408284,0.6153846153846154,0.7307692307692307,0.6333333333333333,0.6785714285714286,"{'logistic__C': 0.05, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7289719626168224
0.25,0.6057692307692307,0.6153846153846154,0.5961538461538461,0.6712278106508874,0.7337278106508875,0.6331360946745562,0.6538461538461539,0.5964912280701754,0.6238532110091743,"{'logistic__C': 0.01, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7289719626168224
0.50,0.6346153846153846,0.7307692307692307,0.5384615384615384,0.636094674556213,0.7100591715976331,0.5695266272189349,0.7307692307692307,0.6129032258064516,0.6666666666666666,"{'logistic__C': 1, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear'}",0.719626168224299
0.50,0.625,0.7115384615384616,0.5384615384615384,0.636094674556213,0.7204142011834319,0.5606508875739644,0.6730769230769231,0.6140350877192983,0.6422018348623854,"{'logistic__C': 1, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': False, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7383177570093458
0.50,0.6538461538461539,0.6923076923076923,0.6153846153846154,0.6564349112426036,0.7056213017751479,0.6183431952662721,0.7307692307692307,0.6333333333333333,0.6785714285714286,"{'logistic__C': 0.01, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7289719626168224
0.50,0.625,0.6923076923076923,0.5576923076923077,0.654215976331361,0.7381656804733728,0.5872781065088758,0.75,0.6,0.6666666666666666,"{'logistic__C': 0.05, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7383177570093458
0.50,0.625,0.6923076923076923,0.5576923076923077,0.6534763313609467,0.7352071005917159,0.5857988165680474,0.6538461538461539,0.6181818181818182,0.6355140186915887,"{'logistic__C': 0.05, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': False, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.6728971962616822
0.75,0.5480769230769231,0.5576923076923077,0.5384615384615384,0.6109467455621302,0.606508875739645,0.6124260355029586,0.5192307692307693,0.5510204081632653,0.5346534653465347,"{'logistic__C': 0.05, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear'}",0.7383177570093458
0.75,0.6153846153846154,0.6346153846153846,0.5961538461538461,0.6275887573964497,0.6745562130177515,0.5813609467455622,0.75,0.5909090909090909,0.6610169491525424,"{'logistic__C': 2, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear'}",0.6915887850467289
0.75,0.6153846153846154,0.6538461538461539,0.5769230769230769,0.6401627218934912,0.6775147928994083,0.606508875739645,0.75,0.5909090909090909,0.6610169491525424,"{'logistic__C': 0.01, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs'}",0.7850467289719626
0.75,0.6057692307692307,0.6346153846153846,0.5769230769230769,0.625369822485207,0.6686390532544378,0.5798816568047337,0.75,0.582089552238806,0.6554621848739496,"{'logistic__C': 5, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7850467289719626
0.75,0.6153846153846154,0.6346153846153846,0.5961538461538461,0.6320266272189349,0.6804733727810651,0.581360946745562,0.7307692307692307,0.59375,0.6551724137931034,"{'logistic__C': 0.5, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear'}",0.7009345794392523
1.00,0.5288461538461539,0.5,0.5576923076923077,0.592085798816568,0.57396449704142,0.6079881656804733,0.5576923076923077,0.5272727272727272,0.5420560747663551,"{'logistic__C': 0.05, 'logistic__class_weight': 'balanced', 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear'}",0.794392523364486
1.00,0.5576923076923077,0.5576923076923077,0.5576923076923077,0.6042899408284024,0.6153846153846153,0.5769230769230769,0.6923076923076923,0.5454545454545454,0.6101694915254238,"{'logistic__C': 0.5, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear'}",0.8037383177570093
1.00,0.5480769230769231,0.5576923076923077,0.5384615384615384,0.6017011834319527,0.621301775147929,0.5680473372781065,0.6923076923076923,0.5373134328358209,0.6050420168067226,"{'logistic__C': 0.5, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.6915887850467289
1.00,0.5769230769230769,0.6153846153846154,0.5384615384615384,0.617973372781065,0.6301775147928994,0.6124260355029586,0.6730769230769231,0.5645161290322581,0.6140350877192983,"{'logistic__C': 0.01, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7570093457943925
1.00,0.5480769230769231,0.5576923076923077,0.5384615384615384,0.6017011834319527,0.621301775147929,0.5680473372781065,0.6923076923076923,0.5373134328358209,0.6050420168067226,"{'logistic__C': 0.5, 'logistic__class_weight': None, 'logistic__fit_intercept': True, 'logistic__max_iter': 50, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear'}",0.7757009345794392
